case_id,checkpoint_id,step_position,trial_id,perturbation_id,verifier_pass,verifier_rule_triggered,verifier_error_code,gate_pass,unverifiable_flag
dtest_case_0181,chk_00433,t2,trial_01658,perturb_01,False,rule_consistency,ERR_TYPE,False,False
dtest_case_0016,chk_00634,t1,trial_01659,perturb_00,True,rule_consistency,,False,False
dtest_case_0065,chk_00873,t2,trial_01660,perturb_02,True,none,,True,False
dtest_case_0178,chk_00461,t1,trial_01661,perturb_02,True,rule_hc2,,True,False
dtest_case_0231,chk_00518,t0,trial_01662,perturb_02,True,rule_typecheck,,True,False
dtest_case_0223,chk_00722,t1,trial_01663,perturb_07,True,rule_hc1,,False,False
dtest_case_0310,chk_00776,t0,trial_01664,perturb_03,True,rule_typecheck,,False,False
dtest_case_0206,chk_00418,t2,trial_01665,perturb_08,False,rule_hc1,ERR_FORMAT,False,False
dtest_case_0159,chk_00620,t0,trial_01666,perturb_00,False,rule_hc2,ERR_TYPE,False,True
dtest_case_0355,chk_00813,t1,trial_01667,perturb_08,True,rule_typecheck,,True,False
dtest_case_0020,chk_00887,t2,trial_01668,perturb_07,False,rule_consistency,ERR_CONSTRAINT,False,False
dtest_case_0046,chk_00682,t0,trial_01669,perturb_05,True,rule_hc3,,True,False
dtest_case_0096,chk_00532,t2,trial_01670,perturb_04,True,rule_typecheck,,True,False
dtest_case_0281,chk_00734,t0,trial_01671,perturb_00,True,rule_hc2,,True,False
dtest_case_0083,chk_00874,t0,trial_01672,perturb_02,True,none,,True,False
dtest_case_0139,chk_00908,t0,trial_01673,perturb_06,False,rule_hc1,ERR_SCHEMA,False,False
dtest_case_0236,chk_00874,t1,trial_01674,perturb_03,True,rule_hc2,,True,False
dtest_case_0157,chk_00355,t0,trial_01675,perturb_03,False,rule_hc2,ERR_CONSTRAINT,False,False
dtest_case_0020,chk_00314,t1,trial_01676,perturb_08,True,rule_hc1,,True,False
dtest_case_0344,chk_00460,t0,trial_01677,perturb_00,False,rule_consistency,ERR_CONSTRAINT,False,True
dtest_case_0132,chk_00014,t1,trial_01678,perturb_06,False,none,ERR_CONSTRAINT,False,False
dtest_case_0243,chk_00298,t0,trial_01679,perturb_01,True,rule_hc1,,True,False
dtest_case_0014,chk_00602,t0,trial_01680,perturb_01,False,none,ERR_SCHEMA,False,False
dtest_case_0206,chk_00931,t0,trial_01681,perturb_08,False,rule_typecheck,ERR_TYPE,False,False
dtest_case_0251,chk_00754,t1,trial_01682,perturb_01,True,rule_typecheck,,True,False
dtest_case_0160,chk_00343,t1,trial_01683,perturb_03,True,none,,True,False
dtest_case_0047,chk_00022,t0,trial_01684,perturb_05,True,rule_consistency,,True,False
dtest_case_0159,chk_00373,t0,trial_01685,perturb_07,True,rule_typecheck,,True,False
dtest_case_0047,chk_00630,t0,trial_01686,perturb_04,True,rule_hc1,,True,True
dtest_case_0114,chk_00914,t1,trial_01687,perturb_06,False,rule_typecheck,ERR_CONSTRAINT,False,False
dtest_case_0261,chk_00715,t0,trial_01688,perturb_01,True,rule_consistency,,True,False
dtest_case_0155,chk_00816,t2,trial_01689,perturb_09,True,rule_consistency,,True,False
dtest_case_0182,chk_00370,t0,trial_01690,perturb_03,True,rule_hc2,,True,False
dtest_case_0053,chk_00588,t0,trial_01691,perturb_05,False,rule_hc1,ERR_SCHEMA,False,False
dtest_case_0260,chk_00463,t1,trial_01692,perturb_09,True,rule_hc3,,True,False
dtest_case_0124,chk_00182,t0,trial_01693,perturb_03,True,rule_hc1,,True,False
dtest_case_0208,chk_00506,t2,trial_01694,perturb_05,False,none,ERR_FORMAT,False,False
dtest_case_0236,chk_00962,t2,trial_01695,perturb_01,True,rule_hc1,,True,False
dtest_case_0328,chk_00684,t1,trial_01696,perturb_01,True,rule_hc2,,False,False
dtest_case_0184,chk_00473,t0,trial_01697,perturb_05,False,rule_typecheck,ERR_FORMAT,False,False
dtest_case_0007,chk_00703,t1,trial_01698,perturb_01,True,rule_consistency,,False,True
dtest_case_0007,chk_00381,t1,trial_01699,perturb_06,False,rule_hc3,ERR_CONSTRAINT,False,False
dtest_case_0157,chk_00373,t0,trial_01700,perturb_07,True,none,,True,False
dtest_case_0304,chk_00850,t1,trial_01701,perturb_00,True,rule_hc1,,True,False
dtest_case_0314,chk_00577,t2,trial_01702,perturb_03,True,rule_hc3,,True,False
dtest_case_0353,chk_00758,t0,trial_01703,perturb_09,True,rule_hc3,,False,False
dtest_case_0120,chk_00672,t0,trial_01704,perturb_03,True,rule_hc1,,True,False
dtest_case_0326,chk_00052,t2,trial_01705,perturb_04,True,rule_hc3,,True,True
dtest_case_0006,chk_00527,t0,trial_01706,perturb_06,False,rule_hc3,ERR_SCHEMA,False,False
dtest_case_0123,chk_00751,t2,trial_01707,perturb_07,True,none,,True,False
dtest_case_0247,chk_00533,t2,trial_01708,perturb_02,True,rule_consistency,,True,False
dtest_case_0313,chk_00297,t0,trial_01709,perturb_02,True,rule_hc2,,True,False
dtest_case_0041,chk_00131,t0,trial_01710,perturb_01,False,rule_hc3,ERR_TYPE,False,False
dtest_case_0162,chk_00288,t0,trial_01711,perturb_05,True,rule_typecheck,,True,False
dtest_case_0171,chk_00048,t1,trial_01712,perturb_01,False,rule_consistency,ERR_FORMAT,False,False
dtest_case_0118,chk_00133,t0,trial_01713,perturb_04,True,rule_hc2,,True,False
dtest_case_0069,chk_00884,t1,trial_01714,perturb_03,True,rule_hc2,,True,False
dtest_case_0320,chk_00294,t1,trial_01715,perturb_00,True,rule_hc3,,False,False
dtest_case_0019,chk_00963,t2,trial_01716,perturb_07,False,rule_hc3,ERR_SCHEMA,False,False
dtest_case_0196,chk_00929,t0,trial_01717,perturb_01,False,rule_hc3,ERR_FORMAT,False,False
dtest_case_0063,chk_00943,t1,trial_01718,perturb_06,False,rule_typecheck,ERR_FORMAT,False,False
dtest_case_0358,chk_00969,t2,trial_01719,perturb_00,True,rule_consistency,,True,False
dtest_case_0160,chk_00426,t0,trial_01720,perturb_02,True,rule_typecheck,,False,False
dtest_case_0134,chk_00889,t2,trial_01721,perturb_01,True,rule_hc3,,True,False
dtest_case_0285,chk_00238,t0,trial_01722,perturb_01,False,rule_typecheck,ERR_TYPE,False,False
dtest_case_0260,chk_00883,t2,trial_01723,perturb_07,False,rule_hc1,ERR_SCHEMA,False,False
dtest_case_0009,chk_00645,t0,trial_01724,perturb_03,False,rule_consistency,ERR_FORMAT,False,False
dtest_case_0043,chk_00961,t2,trial_01725,perturb_02,True,rule_hc1,,True,False
dtest_case_0147,chk_00606,t2,trial_01726,perturb_05,True,none,,True,False
dtest_case_0019,chk_00548,t1,trial_01727,perturb_04,True,rule_hc2,,True,False
dtest_case_0121,chk_00461,t0,trial_01728,perturb_08,True,rule_typecheck,,True,False
dtest_case_0246,chk_00830,t0,trial_01729,perturb_04,True,rule_typecheck,,True,False
dtest_case_0321,chk_00958,t0,trial_01730,perturb_05,True,none,,True,False
dtest_case_0164,chk_00842,t0,trial_01731,perturb_06,False,rule_hc3,ERR_TYPE,False,False
dtest_case_0052,chk_00344,t1,trial_01732,perturb_00,False,rule_hc2,ERR_FORMAT,False,True
dtest_case_0164,chk_00024,t2,trial_01733,perturb_00,False,none,ERR_CONSTRAINT,False,False
dtest_case_0055,chk_00559,t1,trial_01734,perturb_07,True,rule_consistency,,True,False
dtest_case_0188,chk_00177,t0,trial_01735,perturb_05,True,rule_hc2,,True,False
dtest_case_0321,chk_00818,t1,trial_01736,perturb_00,False,rule_typecheck,ERR_SCHEMA,False,False
dtest_case_0263,chk_00864,t0,trial_01737,perturb_01,True,rule_hc2,,True,False
dtest_case_0100,chk_00123,t1,trial_01738,perturb_07,True,rule_hc1,,True,False
dtest_case_0344,chk_00152,t2,trial_01739,perturb_03,True,rule_hc1,,True,False
dtest_case_0325,chk_00197,t2,trial_01740,perturb_05,True,none,,True,False
dtest_case_0170,chk_00049,t2,trial_01741,perturb_08,False,rule_hc2,ERR_SCHEMA,False,False
dtest_case_0345,chk_00016,t0,trial_01742,perturb_08,False,rule_typecheck,ERR_SCHEMA,False,False
dtest_case_0310,chk_00829,t0,trial_01743,perturb_01,True,rule_hc1,,True,False
dtest_case_0218,chk_00232,t2,trial_01744,perturb_08,True,rule_hc3,,True,False
dtest_case_0055,chk_00697,t0,trial_01745,perturb_04,True,rule_hc3,,True,False
dtest_case_0217,chk_00731,t1,trial_01746,perturb_00,True,rule_hc1,,False,False
dtest_case_0217,chk_00082,t1,trial_01747,perturb_00,True,none,,True,False
dtest_case_0154,chk_00013,t2,trial_01748,perturb_09,True,rule_hc1,,True,False
dtest_case_0294,chk_00235,t1,trial_01749,perturb_08,True,none,,True,False
dtest_case_0038,chk_00887,t2,trial_01750,perturb_07,True,rule_hc3,,False,False
dtest_case_0280,chk_00179,t1,trial_01751,perturb_07,False,rule_consistency,ERR_FORMAT,False,True
dtest_case_0216,chk_00367,t2,trial_01752,perturb_05,False,rule_hc1,ERR_CONSTRAINT,False,False
dtest_case_0197,chk_00292,t1,trial_01753,perturb_08,True,rule_hc2,,True,False
dtest_case_0085,chk_00069,t0,trial_01754,perturb_06,True,rule_hc1,,True,False
dtest_case_0066,chk_00418,t2,trial_01755,perturb_07,True,rule_typecheck,,False,True
dtest_case_0166,chk_00597,t0,trial_01756,perturb_08,False,rule_hc3,ERR_SCHEMA,False,False
dtest_case_0060,chk_00841,t1,trial_01757,perturb_00,False,none,ERR_CONSTRAINT,False,False
dtest_case_0015,chk_00777,t2,trial_01758,perturb_04,False,rule_consistency,ERR_FORMAT,False,False
dtest_case_0230,chk_00728,t1,trial_01759,perturb_07,False,none,ERR_SCHEMA,False,False
dtest_case_0242,chk_00943,t2,trial_01760,perturb_00,False,rule_consistency,ERR_CONSTRAINT,False,False
dtest_case_0323,chk_00660,t1,trial_01761,perturb_01,False,rule_hc1,ERR_FORMAT,False,True
dtest_case_0349,chk_00172,t0,trial_01762,perturb_04,True,none,,True,True
dtest_case_0139,chk_00572,t1,trial_01763,perturb_04,True,rule_consistency,,False,False
dtest_case_0103,chk_00018,t1,trial_01764,perturb_05,True,rule_hc1,,True,False
dtest_case_0057,chk_00064,t2,trial_01765,perturb_06,False,rule_hc2,ERR_SCHEMA,False,False
dtest_case_0016,chk_00347,t1,trial_01766,perturb_01,True,rule_consistency,,True,False
dtest_case_0049,chk_00973,t2,trial_01767,perturb_08,False,rule_hc2,ERR_FORMAT,False,False
dtest_case_0358,chk_00694,t2,trial_01768,perturb_01,True,rule_hc3,,True,False
dtest_case_0045,chk_00835,t0,trial_01769,perturb_00,False,rule_hc1,ERR_TYPE,False,False
dtest_case_0061,chk_00896,t1,trial_01770,perturb_06,True,none,,True,False
dtest_case_0091,chk_00696,t0,trial_01771,perturb_05,True,rule_hc1,,True,False
dtest_case_0111,chk_00777,t1,trial_01772,perturb_03,True,rule_hc1,,True,False
dtest_case_0356,chk_00533,t0,trial_01773,perturb_09,False,rule_hc3,ERR_CONSTRAINT,False,False
dtest_case_0165,chk_00064,t1,trial_01774,perturb_06,False,rule_hc2,ERR_FORMAT,False,False
dtest_case_0157,chk_00661,t2,trial_01775,perturb_04,True,rule_hc3,,True,False
dtest_case_0003,chk_00890,t1,trial_01776,perturb_08,True,rule_hc3,,True,True
dtest_case_0180,chk_00007,t2,trial_01777,perturb_02,False,none,ERR_FORMAT,False,False
dtest_case_0323,chk_00720,t2,trial_01778,perturb_09,True,rule_hc3,,True,False
dtest_case_0056,chk_00395,t0,trial_01779,perturb_04,True,rule_hc3,,False,False
dtest_case_0028,chk_00783,t2,trial_01780,perturb_06,False,rule_hc3,ERR_SCHEMA,False,False
dtest_case_0115,chk_00220,t2,trial_01781,perturb_08,False,rule_consistency,ERR_FORMAT,False,True
dtest_case_0349,chk_00050,t2,trial_01782,perturb_06,True,rule_hc3,,True,False
dtest_case_0191,chk_00545,t2,trial_01783,perturb_08,True,rule_hc3,,True,False
dtest_case_0141,chk_00115,t2,trial_01784,perturb_06,True,none,,True,False
dtest_case_0309,chk_00865,t2,trial_01785,perturb_01,False,rule_consistency,ERR_CONSTRAINT,False,False
dtest_case_0008,chk_00637,t2,trial_01786,perturb_01,False,rule_consistency,ERR_FORMAT,False,False
dtest_case_0044,chk_00423,t2,trial_01787,perturb_07,True,rule_hc3,,True,False
dtest_case_0218,chk_00829,t1,trial_01788,perturb_03,True,rule_hc2,,True,True
dtest_case_0325,chk_00334,t0,trial_01789,perturb_01,True,rule_typecheck,,True,True
dtest_case_0252,chk_00611,t1,trial_01790,perturb_01,False,none,ERR_SCHEMA,False,False
dtest_case_0014,chk_00934,t0,trial_01791,perturb_05,False,rule_hc2,ERR_TYPE,False,True
dtest_case_0159,chk_00987,t1,trial_01792,perturb_08,True,rule_consistency,,True,False
dtest_case_0128,chk_00950,t1,trial_01793,perturb_04,True,rule_hc2,,True,False
dtest_case_0094,chk_00912,t0,trial_01794,perturb_06,True,rule_typecheck,,True,False
dtest_case_0258,chk_00727,t1,trial_01795,perturb_05,True,rule_hc2,,True,False
dtest_case_0234,chk_00905,t2,trial_01796,perturb_01,True,rule_hc1,,True,False
dtest_case_0262,chk_00000,t0,trial_01797,perturb_00,True,rule_consistency,,True,False
dtest_case_0098,chk_00886,t0,trial_01798,perturb_03,True,rule_consistency,,True,True
dtest_case_0367,chk_00158,t1,trial_01799,perturb_03,True,rule_typecheck,,True,False
dtest_case_0231,chk_00582,t2,trial_01800,perturb_06,False,rule_hc3,ERR_FORMAT,False,False
dtest_case_0322,chk_00521,t0,trial_01801,perturb_05,False,rule_hc1,ERR_FORMAT,False,False
dtest_case_0160,chk_00048,t0,trial_01802,perturb_08,False,none,ERR_SCHEMA,False,True
dtest_case_0001,chk_00198,t0,trial_01803,perturb_07,True,rule_typecheck,,True,False
dtest_case_0242,chk_00521,t1,trial_01804,perturb_07,False,rule_typecheck,ERR_FORMAT,False,False
dtest_case_0131,chk_00208,t1,trial_01805,perturb_03,True,rule_hc3,,True,True
dtest_case_0343,chk_00746,t2,trial_01806,perturb_09,False,rule_hc2,ERR_TYPE,False,False
dtest_case_0041,chk_00037,t1,trial_01807,perturb_00,True,rule_consistency,,True,True
dtest_case_0291,chk_00536,t1,trial_01808,perturb_00,True,rule_typecheck,,False,False
dtest_case_0127,chk_00531,t1,trial_01809,perturb_07,True,rule_hc2,,True,False
dtest_case_0218,chk_00913,t1,trial_01810,perturb_03,True,rule_typecheck,,True,False
dtest_case_0275,chk_00474,t0,trial_01811,perturb_05,False,rule_hc3,ERR_CONSTRAINT,False,True
dtest_case_0247,chk_00912,t2,trial_01812,perturb_09,False,rule_typecheck,ERR_CONSTRAINT,False,False
dtest_case_0107,chk_00842,t0,trial_01813,perturb_05,True,rule_consistency,,True,False
dtest_case_0305,chk_00991,t1,trial_01814,perturb_03,True,rule_typecheck,,True,False
dtest_case_0353,chk_00025,t1,trial_01815,perturb_05,False,rule_hc2,ERR_FORMAT,False,False
dtest_case_0232,chk_00117,t1,trial_01816,perturb_03,True,rule_hc3,,False,False
dtest_case_0242,chk_00649,t2,trial_01817,perturb_02,True,rule_hc1,,True,False
dtest_case_0329,chk_00005,t1,trial_01818,perturb_03,True,rule_hc1,,False,False
dtest_case_0187,chk_00003,t2,trial_01819,perturb_02,True,none,,True,False
dtest_case_0203,chk_00065,t1,trial_01820,perturb_04,True,rule_hc3,,True,False
dtest_case_0144,chk_00457,t1,trial_01821,perturb_01,True,none,,True,True
dtest_case_0021,chk_00424,t1,trial_01822,perturb_04,False,rule_hc2,ERR_SCHEMA,False,True
dtest_case_0258,chk_00050,t0,trial_01823,perturb_05,True,none,,True,False
dtest_case_0009,chk_00862,t0,trial_01824,perturb_07,True,rule_consistency,,True,False
dtest_case_0119,chk_00529,t1,trial_01825,perturb_09,False,rule_hc2,ERR_FORMAT,False,False
dtest_case_0347,chk_00043,t0,trial_01826,perturb_00,True,rule_typecheck,,True,False
dtest_case_0254,chk_00059,t0,trial_01827,perturb_05,True,rule_hc1,,False,False
dtest_case_0195,chk_00490,t1,trial_01828,perturb_07,True,rule_consistency,,True,False
dtest_case_0052,chk_00286,t1,trial_01829,perturb_05,False,none,ERR_CONSTRAINT,False,False
dtest_case_0121,chk_00730,t2,trial_01830,perturb_09,True,none,,True,False
dtest_case_0117,chk_00622,t2,trial_01831,perturb_03,True,rule_consistency,,True,False
dtest_case_0070,chk_00866,t1,trial_01832,perturb_03,False,rule_typecheck,ERR_CONSTRAINT,False,True
dtest_case_0018,chk_00068,t2,trial_01833,perturb_04,False,rule_consistency,ERR_FORMAT,False,False
dtest_case_0156,chk_00112,t0,trial_01834,perturb_02,False,rule_consistency,ERR_TYPE,False,False
dtest_case_0025,chk_00809,t1,trial_01835,perturb_02,True,none,,True,False
dtest_case_0268,chk_00756,t1,trial_01836,perturb_08,False,rule_consistency,ERR_CONSTRAINT,False,False
dtest_case_0044,chk_00199,t0,trial_01837,perturb_09,True,rule_typecheck,,False,False
dtest_case_0039,chk_00339,t2,trial_01838,perturb_01,True,rule_hc2,,True,False
dtest_case_0195,chk_00779,t1,trial_01839,perturb_07,False,none,ERR_SCHEMA,False,False
dtest_case_0168,chk_00660,t0,trial_01840,perturb_07,False,none,ERR_CONSTRAINT,False,False
dtest_case_0143,chk_00626,t2,trial_01841,perturb_04,False,rule_hc2,ERR_CONSTRAINT,False,False
dtest_case_0161,chk_00489,t2,trial_01842,perturb_00,False,none,ERR_CONSTRAINT,False,False
dtest_case_0023,chk_00988,t2,trial_01843,perturb_04,True,rule_hc1,,True,False
dtest_case_0233,chk_00122,t2,trial_01844,perturb_05,False,rule_hc1,ERR_FORMAT,False,False
dtest_case_0340,chk_00529,t0,trial_01845,perturb_03,False,rule_consistency,ERR_TYPE,False,True
dtest_case_0084,chk_00520,t0,trial_01846,perturb_02,False,rule_hc1,ERR_FORMAT,False,False
dtest_case_0155,chk_00672,t2,trial_01847,perturb_01,True,rule_typecheck,,False,False
dtest_case_0261,chk_00693,t0,trial_01848,perturb_06,True,rule_hc2,,True,False
dtest_case_0096,chk_00505,t1,trial_01849,perturb_09,True,rule_consistency,,True,False
dtest_case_0077,chk_00226,t2,trial_01850,perturb_07,False,rule_hc1,ERR_CONSTRAINT,False,False
dtest_case_0321,chk_00100,t2,trial_01851,perturb_00,True,rule_typecheck,,True,False
dtest_case_0057,chk_00155,t1,trial_01852,perturb_09,False,rule_hc3,ERR_TYPE,False,True
dtest_case_0134,chk_00723,t0,trial_01853,perturb_01,False,rule_consistency,ERR_TYPE,False,False
dtest_case_0299,chk_00078,t0,trial_01854,perturb_03,True,rule_typecheck,,True,False
dtest_case_0042,chk_00565,t2,trial_01855,perturb_05,True,rule_hc1,,True,False
dtest_case_0149,chk_00443,t0,trial_01856,perturb_08,False,rule_consistency,ERR_TYPE,False,False
dtest_case_0150,chk_00803,t2,trial_01857,perturb_01,False,rule_hc3,ERR_SCHEMA,False,False
dtest_case_0047,chk_00250,t1,trial_01858,perturb_04,False,rule_hc1,ERR_SCHEMA,False,False
dtest_case_0035,chk_00629,t0,trial_01859,perturb_06,False,none,ERR_FORMAT,False,False
dtest_case_0123,chk_00600,t1,trial_01860,perturb_04,False,rule_hc2,ERR_TYPE,False,False
dtest_case_0353,chk_00233,t2,trial_01861,perturb_07,False,rule_consistency,ERR_SCHEMA,False,False
dtest_case_0231,chk_00203,t2,trial_01862,perturb_02,False,none,ERR_CONSTRAINT,False,False
dtest_case_0229,chk_00710,t2,trial_01863,perturb_01,False,rule_hc2,ERR_CONSTRAINT,False,False
dtest_case_0341,chk_00700,t1,trial_01864,perturb_00,True,rule_typecheck,,True,False
dtest_case_0019,chk_00035,t0,trial_01865,perturb_04,True,none,,True,False
dtest_case_0353,chk_00892,t2,trial_01866,perturb_04,False,none,ERR_CONSTRAINT,False,False
dtest_case_0296,chk_00246,t2,trial_01867,perturb_03,True,rule_hc2,,True,False
dtest_case_0110,chk_00705,t0,trial_01868,perturb_06,False,rule_consistency,ERR_CONSTRAINT,False,False
dtest_case_0222,chk_00217,t2,trial_01869,perturb_06,True,none,,True,True
dtest_case_0246,chk_00874,t2,trial_01870,perturb_06,False,rule_typecheck,ERR_SCHEMA,False,False
dtest_case_0116,chk_00985,t2,trial_01871,perturb_04,False,rule_typecheck,ERR_CONSTRAINT,False,False
dtest_case_0189,chk_00788,t1,trial_01872,perturb_04,False,rule_consistency,ERR_SCHEMA,False,False
dtest_case_0365,chk_00641,t2,trial_01873,perturb_05,False,rule_typecheck,ERR_FORMAT,False,False
dtest_case_0231,chk_00387,t0,trial_01874,perturb_03,True,rule_typecheck,,False,False
dtest_case_0256,chk_00259,t0,trial_01875,perturb_09,False,rule_typecheck,ERR_CONSTRAINT,False,False
dtest_case_0056,chk_00010,t1,trial_01876,perturb_08,False,rule_hc1,ERR_CONSTRAINT,False,False
dtest_case_0041,chk_00949,t1,trial_01877,perturb_04,True,rule_hc2,,True,False
dtest_case_0081,chk_00630,t1,trial_01878,perturb_06,False,rule_consistency,ERR_FORMAT,False,True
dtest_case_0034,chk_00578,t1,trial_01879,perturb_08,True,rule_hc3,,True,True
dtest_case_0311,chk_00028,t0,trial_01880,perturb_02,True,rule_typecheck,,True,False
dtest_case_0313,chk_00736,t0,trial_01881,perturb_01,False,rule_hc1,ERR_TYPE,False,True
dtest_case_0344,chk_00568,t1,trial_01882,perturb_05,False,rule_consistency,ERR_FORMAT,False,False
dtest_case_0329,chk_00690,t0,trial_01883,perturb_00,True,rule_hc3,,True,False
dtest_case_0310,chk_00776,t1,trial_01884,perturb_04,True,rule_hc2,,True,False
dtest_case_0211,chk_00523,t1,trial_01885,perturb_09,True,rule_hc3,,True,False
dtest_case_0064,chk_00042,t0,trial_01886,perturb_09,False,rule_consistency,ERR_FORMAT,False,False
dtest_case_0175,chk_00392,t1,trial_01887,perturb_07,True,rule_hc1,,True,False
dtest_case_0205,chk_00249,t1,trial_01888,perturb_05,True,none,,True,False
dtest_case_0146,chk_00866,t0,trial_01889,perturb_04,True,rule_hc3,,True,False
dtest_case_0222,chk_00455,t1,trial_01890,perturb_04,False,rule_consistency,ERR_SCHEMA,False,False
dtest_case_0212,chk_00406,t1,trial_01891,perturb_08,True,rule_hc3,,True,False
dtest_case_0087,chk_00455,t0,trial_01892,perturb_06,False,rule_hc2,ERR_SCHEMA,False,True
