case_id,model_name,predicted_onset,predicted_pattern,score_or_rank,included_terms
dtest_case_0184,endpoint_heuristic_majority_onset_train,t0,majority_class,0.4,forced_majority
dtest_case_0184,endpoint_heuristic_uniform_random_seeded,t0,local_verification_collapse,0.21,random
dtest_case_0184,simple_step_level,t2,local_verification_collapse,0.489,step_FE
dtest_case_0184,descriptive_error_label,t1,boundary_case,0.42,error_label
dtest_case_0184,step_FE_only,none,dependency_mediated_propagation,0.449,step_FE
dtest_case_0184,lag_only,t2,dependency_mediated_propagation,0.489,lag
dtest_case_0184,A_only,none,dependency_mediated_propagation,0.361,A
dtest_case_0184,I_nec_only,t1,boundary_case,0.353,I_nec
dtest_case_0184,A_plus_I_nec,none,dependency_mediated_propagation,0.577,A+I_nec
dtest_case_0184,step_FE_plus_lag,t2,dependency_mediated_propagation,0.549,step_FE+lag
dtest_case_0185,endpoint_only,not_identifiable,not_identifiable,0.0,none
dtest_case_0185,endpoint_heuristic_all_t0,t0,uniform_assumption,0.33,forced_t0
dtest_case_0185,endpoint_heuristic_all_final,t2,uniform_assumption,0.33,forced_t2
dtest_case_0185,endpoint_heuristic_majority_onset_train,t1,majority_class,0.4,forced_majority
dtest_case_0185,endpoint_heuristic_uniform_random_seeded,not_identifiable,burst_associated_degradation,0.423,random
dtest_case_0185,simple_step_level,t2,burst_associated_degradation,0.377,step_FE
dtest_case_0185,descriptive_error_label,t2,dependency_mediated_propagation,0.378,error_label
dtest_case_0185,step_FE_only,none,dependency_mediated_propagation,0.332,step_FE
dtest_case_0185,lag_only,t0,local_verification_collapse,0.266,lag
dtest_case_0185,A_only,t1,unverifiable_or_excluded,0.54,A
dtest_case_0185,I_nec_only,t2,unverifiable_or_excluded,0.283,I_nec
dtest_case_0185,A_plus_I_nec,t2,dependency_mediated_propagation,0.389,A+I_nec
dtest_case_0185,step_FE_plus_lag,t2,burst_associated_degradation,0.527,step_FE+lag
dtest_case_0186,endpoint_only,not_identifiable,not_identifiable,0.0,none
dtest_case_0186,endpoint_heuristic_all_t0,t0,uniform_assumption,0.33,forced_t0
dtest_case_0186,endpoint_heuristic_all_final,t2,uniform_assumption,0.33,forced_t2
dtest_case_0186,endpoint_heuristic_majority_onset_train,t0,majority_class,0.4,forced_majority
dtest_case_0186,endpoint_heuristic_uniform_random_seeded,t2,boundary_case,0.237,random
dtest_case_0186,simple_step_level,t1,unverifiable_or_excluded,0.335,step_FE
dtest_case_0186,descriptive_error_label,t1,local_verification_collapse,0.499,error_label
dtest_case_0186,step_FE_only,t0,burst_associated_degradation,0.416,step_FE
dtest_case_0186,lag_only,t2,boundary_case,0.382,lag
dtest_case_0186,A_only,t2,dependency_mediated_propagation,0.321,A
dtest_case_0186,I_nec_only,t1,unverifiable_or_excluded,0.382,I_nec
dtest_case_0186,A_plus_I_nec,t1,boundary_case,0.631,A+I_nec
dtest_case_0186,step_FE_plus_lag,t2,boundary_case,0.462,step_FE+lag
dtest_case_0187,endpoint_only,not_identifiable,not_identifiable,0.0,none
dtest_case_0187,endpoint_heuristic_all_t0,t0,uniform_assumption,0.33,forced_t0
dtest_case_0187,endpoint_heuristic_all_final,t2,uniform_assumption,0.33,forced_t2
dtest_case_0187,endpoint_heuristic_majority_onset_train,t0,majority_class,0.4,forced_majority
dtest_case_0187,endpoint_heuristic_uniform_random_seeded,t1,dependency_mediated_propagation,0.325,random
dtest_case_0187,simple_step_level,t2,burst_associated_degradation,0.452,step_FE
dtest_case_0187,descriptive_error_label,t0,burst_associated_degradation,0.515,error_label
dtest_case_0187,step_FE_only,t1,burst_associated_degradation,0.316,step_FE
dtest_case_0187,lag_only,none,local_verification_collapse,0.452,lag
dtest_case_0187,A_only,t2,boundary_case,0.427,A
dtest_case_0187,I_nec_only,t1,dependency_mediated_propagation,0.423,I_nec
dtest_case_0187,A_plus_I_nec,t2,local_verification_collapse,0.62,A+I_nec
dtest_case_0187,step_FE_plus_lag,t1,dependency_mediated_propagation,0.407,step_FE+lag
dtest_case_0188,endpoint_only,not_identifiable,not_identifiable,0.0,none
dtest_case_0188,endpoint_heuristic_all_t0,t0,uniform_assumption,0.33,forced_t0
dtest_case_0188,endpoint_heuristic_all_final,t2,uniform_assumption,0.33,forced_t2
dtest_case_0188,endpoint_heuristic_majority_onset_train,t1,majority_class,0.4,forced_majority
dtest_case_0188,endpoint_heuristic_uniform_random_seeded,t1,boundary_case,0.228,random
dtest_case_0188,simple_step_level,t0,unverifiable_or_excluded,0.479,step_FE
dtest_case_0188,descriptive_error_label,t0,dependency_mediated_propagation,0.541,error_label
dtest_case_0188,step_FE_only,t0,unverifiable_or_excluded,0.444,step_FE
dtest_case_0188,lag_only,none,dependency_mediated_propagation,0.398,lag
dtest_case_0188,A_only,none,unverifiable_or_excluded,0.518,A
dtest_case_0188,I_nec_only,none,unverifiable_or_excluded,0.445,I_nec
dtest_case_0188,A_plus_I_nec,none,burst_associated_degradation,0.512,A+I_nec
dtest_case_0188,step_FE_plus_lag,t2,burst_associated_degradation,0.586,step_FE+lag
dtest_case_0189,endpoint_only,not_identifiable,not_identifiable,0.0,none
dtest_case_0189,endpoint_heuristic_all_t0,t0,uniform_assumption,0.33,forced_t0
dtest_case_0189,endpoint_heuristic_all_final,t2,uniform_assumption,0.33,forced_t2
dtest_case_0189,endpoint_heuristic_majority_onset_train,t1,majority_class,0.4,forced_majority
dtest_case_0189,endpoint_heuristic_uniform_random_seeded,t1,burst_associated_degradation,0.381,random
dtest_case_0189,simple_step_level,t0,burst_associated_degradation,0.356,step_FE
dtest_case_0189,descriptive_error_label,t2,unverifiable_or_excluded,0.317,error_label
dtest_case_0189,step_FE_only,t1,boundary_case,0.478,step_FE
dtest_case_0189,lag_only,t1,boundary_case,0.375,lag
dtest_case_0189,A_only,t1,dependency_mediated_propagation,0.305,A
dtest_case_0189,I_nec_only,t1,burst_associated_degradation,0.428,I_nec
dtest_case_0189,A_plus_I_nec,t2,dependency_mediated_propagation,0.579,A+I_nec
dtest_case_0189,step_FE_plus_lag,t0,burst_associated_degradation,0.361,step_FE+lag
dtest_case_0190,endpoint_only,not_identifiable,not_identifiable,0.0,none
dtest_case_0190,endpoint_heuristic_all_t0,t0,uniform_assumption,0.33,forced_t0
dtest_case_0190,endpoint_heuristic_all_final,t2,uniform_assumption,0.33,forced_t2
dtest_case_0190,endpoint_heuristic_majority_onset_train,t0,majority_class,0.4,forced_majority
dtest_case_0190,endpoint_heuristic_uniform_random_seeded,not_identifiable,dependency_mediated_propagation,0.421,random
dtest_case_0190,simple_step_level,none,boundary_case,0.424,step_FE
dtest_case_0190,descriptive_error_label,t1,unverifiable_or_excluded,0.361,error_label
dtest_case_0190,step_FE_only,t0,local_verification_collapse,0.542,step_FE
dtest_case_0190,lag_only,none,local_verification_collapse,0.301,lag
dtest_case_0190,A_only,none,local_verification_collapse,0.591,A
dtest_case_0190,I_nec_only,t2,dependency_mediated_propagation,0.426,I_nec
dtest_case_0190,A_plus_I_nec,t0,burst_associated_degradation,0.511,A+I_nec
dtest_case_0190,step_FE_plus_lag,t2,local_verification_collapse,0.425,step_FE+lag
dtest_case_0191,endpoint_only,not_identifiable,not_identifiable,0.0,none
dtest_case_0191,endpoint_heuristic_all_t0,t0,uniform_assumption,0.33,forced_t0
dtest_case_0191,endpoint_heuristic_all_final,t2,uniform_assumption,0.33,forced_t2
dtest_case_0191,endpoint_heuristic_majority_onset_train,t1,majority_class,0.4,forced_majority
dtest_case_0191,endpoint_heuristic_uniform_random_seeded,t0,boundary_case,0.324,random
dtest_case_0191,simple_step_level,t0,local_verification_collapse,0.411,step_FE
dtest_case_0191,descriptive_error_label,t2,dependency_mediated_propagation,0.536,error_label
dtest_case_0191,step_FE_only,t1,local_verification_collapse,0.492,step_FE
dtest_case_0191,lag_only,none,unverifiable_or_excluded,0.425,lag
dtest_case_0191,A_only,t1,local_verification_collapse,0.332,A
dtest_case_0191,I_nec_only,none,dependency_mediated_propagation,0.399,I_nec
dtest_case_0191,A_plus_I_nec,t2,unverifiable_or_excluded,0.451,A+I_nec
dtest_case_0191,step_FE_plus_lag,t1,burst_associated_degradation,0.446,step_FE+lag
dtest_case_0192,endpoint_only,not_identifiable,not_identifiable,0.0,none
dtest_case_0192,endpoint_heuristic_all_t0,t0,uniform_assumption,0.33,forced_t0
dtest_case_0192,endpoint_heuristic_all_final,t2,uniform_assumption,0.33,forced_t2
dtest_case_0192,endpoint_heuristic_majority_onset_train,t1,majority_class,0.4,forced_majority
dtest_case_0192,endpoint_heuristic_uniform_random_seeded,t2,burst_associated_degradation,0.389,random
dtest_case_0192,simple_step_level,t1,dependency_mediated_propagation,0.562,step_FE
dtest_case_0192,descriptive_error_label,t1,local_verification_collapse,0.507,error_label
dtest_case_0192,step_FE_only,t0,dependency_mediated_propagation,0.498,step_FE
dtest_case_0192,lag_only,t0,dependency_mediated_propagation,0.449,lag
dtest_case_0192,A_only,none,unverifiable_or_excluded,0.507,A
dtest_case_0192,I_nec_only,t0,boundary_case,0.39,I_nec
dtest_case_0192,A_plus_I_nec,t0,dependency_mediated_propagation,0.602,A+I_nec
dtest_case_0192,step_FE_plus_lag,t1,dependency_mediated_propagation,0.359,step_FE+lag
dtest_case_0193,endpoint_only,not_identifiable,not_identifiable,0.0,none
dtest_case_0193,endpoint_heuristic_all_t0,t0,uniform_assumption,0.33,forced_t0
dtest_case_0193,endpoint_heuristic_all_final,t2,uniform_assumption,0.33,forced_t2
dtest_case_0193,endpoint_heuristic_majority_onset_train,t0,majority_class,0.4,forced_majority
dtest_case_0193,endpoint_heuristic_uniform_random_seeded,t1,burst_associated_degradation,0.343,random
dtest_case_0193,simple_step_level,t0,unverifiable_or_excluded,0.467,step_FE
dtest_case_0193,descriptive_error_label,t0,local_verification_collapse,0.507,error_label
dtest_case_0193,step_FE_only,t2,local_verification_collapse,0.418,step_FE
dtest_case_0193,lag_only,t1,burst_associated_degradation,0.305,lag
dtest_case_0193,A_only,t2,burst_associated_degradation,0.589,A
dtest_case_0193,I_nec_only,t2,boundary_case,0.395,I_nec
dtest_case_0193,A_plus_I_nec,t1,dependency_mediated_propagation,0.511,A+I_nec
dtest_case_0193,step_FE_plus_lag,t0,unverifiable_or_excluded,0.456,step_FE+lag
dtest_case_0194,endpoint_only,not_identifiable,not_identifiable,0.0,none
dtest_case_0194,endpoint_heuristic_all_t0,t0,uniform_assumption,0.33,forced_t0
dtest_case_0194,endpoint_heuristic_all_final,t2,uniform_assumption,0.33,forced_t2
dtest_case_0194,endpoint_heuristic_majority_onset_train,t1,majority_class,0.4,forced_majority
dtest_case_0194,endpoint_heuristic_uniform_random_seeded,not_identifiable,burst_associated_degradation,0.306,random
dtest_case_0194,simple_step_level,t0,burst_associated_degradation,0.471,step_FE
dtest_case_0194,descriptive_error_label,t0,local_verification_collapse,0.26,error_label
dtest_case_0194,step_FE_only,t1,unverifiable_or_excluded,0.343,step_FE
dtest_case_0194,lag_only,none,burst_associated_degradation,0.432,lag
dtest_case_0194,A_only,t1,unverifiable_or_excluded,0.318,A
dtest_case_0194,I_nec_only,none,dependency_mediated_propagation,0.381,I_nec
dtest_case_0194,A_plus_I_nec,t0,unverifiable_or_excluded,0.392,A+I_nec
dtest_case_0194,step_FE_plus_lag,t1,burst_associated_degradation,0.365,step_FE+lag
dtest_case_0195,endpoint_only,not_identifiable,not_identifiable,0.0,none
dtest_case_0195,endpoint_heuristic_all_t0,t0,uniform_assumption,0.33,forced_t0
dtest_case_0195,endpoint_heuristic_all_final,t2,uniform_assumption,0.33,forced_t2
dtest_case_0195,endpoint_heuristic_majority_onset_train,t0,majority_class,0.4,forced_majority
dtest_case_0195,endpoint_heuristic_uniform_random_seeded,t2,boundary_case,0.261,random
dtest_case_0195,simple_step_level,none,local_verification_collapse,0.41,step_FE
dtest_case_0195,descriptive_error_label,t0,burst_associated_degradation,0.473,error_label
dtest_case_0195,step_FE_only,none,burst_associated_degradation,0.353,step_FE
dtest_case_0195,lag_only,none,dependency_mediated_propagation,0.455,lag
dtest_case_0195,A_only,t1,burst_associated_degradation,0.439,A
dtest_case_0195,I_nec_only,t2,unverifiable_or_excluded,0.384,I_nec
dtest_case_0195,A_plus_I_nec,none,boundary_case,0.408,A+I_nec
dtest_case_0195,step_FE_plus_lag,t1,boundary_case,0.476,step_FE+lag
dtest_case_0196,endpoint_only,not_identifiable,not_identifiable,0.0,none
dtest_case_0196,endpoint_heuristic_all_t0,t0,uniform_assumption,0.33,forced_t0
dtest_case_0196,endpoint_heuristic_all_final,t2,uniform_assumption,0.33,forced_t2
dtest_case_0196,endpoint_heuristic_majority_onset_train,t0,majority_class,0.4,forced_majority
dtest_case_0196,endpoint_heuristic_uniform_random_seeded,not_identifiable,unverifiable_or_excluded,0.2,random
dtest_case_0196,simple_step_level,t1,burst_associated_degradation,0.553,step_FE
dtest_case_0196,descriptive_error_label,t2,boundary_case,0.291,error_label
dtest_case_0196,step_FE_only,t0,boundary_case,0.356,step_FE
dtest_case_0196,lag_only,t1,unverifiable_or_excluded,0.315,lag
dtest_case_0196,A_only,t1,burst_associated_degradation,0.52,A
dtest_case_0196,I_nec_only,none,burst_associated_degradation,0.201,I_nec
dtest_case_0196,A_plus_I_nec,t2,boundary_case,0.4,A+I_nec
dtest_case_0196,step_FE_plus_lag,t2,dependency_mediated_propagation,0.461,step_FE+lag
dtest_case_0197,endpoint_only,not_identifiable,not_identifiable,0.0,none
dtest_case_0197,endpoint_heuristic_all_t0,t0,uniform_assumption,0.33,forced_t0
dtest_case_0197,endpoint_heuristic_all_final,t2,uniform_assumption,0.33,forced_t2
dtest_case_0197,endpoint_heuristic_majority_onset_train,t0,majority_class,0.4,forced_majority
dtest_case_0197,endpoint_heuristic_uniform_random_seeded,not_identifiable,local_verification_collapse,0.302,random
dtest_case_0197,simple_step_level,t1,burst_associated_degradation,0.478,step_FE
dtest_case_0197,descriptive_error_label,t2,dependency_mediated_propagation,0.274,error_label
dtest_case_0197,step_FE_only,t0,burst_associated_degradation,0.431,step_FE
dtest_case_0197,lag_only,none,burst_associated_degradation,0.374,lag
dtest_case_0197,A_only,t0,unverifiable_or_excluded,0.548,A
dtest_case_0197,I_nec_only,none,boundary_case,0.222,I_nec
dtest_case_0197,A_plus_I_nec,none,unverifiable_or_excluded,0.551,A+I_nec
dtest_case_0197,step_FE_plus_lag,t2,unverifiable_or_excluded,0.368,step_FE+lag
dtest_case_0198,endpoint_only,not_identifiable,not_identifiable,0.0,none
dtest_case_0198,endpoint_heuristic_all_t0,t0,uniform_assumption,0.33,forced_t0
dtest_case_0198,endpoint_heuristic_all_final,t2,uniform_assumption,0.33,forced_t2
dtest_case_0198,endpoint_heuristic_majority_onset_train,t0,majority_class,0.4,forced_majority
dtest_case_0198,endpoint_heuristic_uniform_random_seeded,not_identifiable,boundary_case,0.305,random
dtest_case_0198,simple_step_level,t0,local_verification_collapse,0.502,step_FE
dtest_case_0198,descriptive_error_label,t2,local_verification_collapse,0.495,error_label
dtest_case_0198,step_FE_only,t1,burst_associated_degradation,0.328,step_FE
dtest_case_0198,lag_only,t2,boundary_case,0.321,lag
dtest_case_0198,A_only,t2,burst_associated_degradation,0.47,A
dtest_case_0198,I_nec_only,t0,unverifiable_or_excluded,0.306,I_nec
dtest_case_0198,A_plus_I_nec,t2,dependency_mediated_propagation,0.373,A+I_nec
dtest_case_0198,step_FE_plus_lag,t0,local_verification_collapse,0.568,step_FE+lag
dtest_case_0199,endpoint_only,not_identifiable,not_identifiable,0.0,none
dtest_case_0199,endpoint_heuristic_all_t0,t0,uniform_assumption,0.33,forced_t0
dtest_case_0199,endpoint_heuristic_all_final,t2,uniform_assumption,0.33,forced_t2
dtest_case_0199,endpoint_heuristic_majority_onset_train,t1,majority_class,0.4,forced_majority
dtest_case_0199,endpoint_heuristic_uniform_random_seeded,t2,boundary_case,0.399,random
dtest_case_0199,simple_step_level,t1,burst_associated_degradation,0.318,step_FE
dtest_case_0199,descriptive_error_label,t1,burst_associated_degradation,0.531,error_label
dtest_case_0199,step_FE_only,t1,local_verification_collapse,0.369,step_FE
dtest_case_0199,lag_only,t0,dependency_mediated_propagation,0.404,lag
dtest_case_0199,A_only,t1,dependency_mediated_propagation,0.331,A
dtest_case_0199,I_nec_only,t0,local_verification_collapse,0.237,I_nec
dtest_case_0199,A_plus_I_nec,t0,dependency_mediated_propagation,0.572,A+I_nec
dtest_case_0199,step_FE_plus_lag,t1,dependency_mediated_propagation,0.442,step_FE+lag
dtest_case_0200,endpoint_only,not_identifiable,not_identifiable,0.0,none
dtest_case_0200,endpoint_heuristic_all_t0,t0,uniform_assumption,0.33,forced_t0
dtest_case_0200,endpoint_heuristic_all_final,t2,uniform_assumption,0.33,forced_t2
dtest_case_0200,endpoint_heuristic_majority_onset_train,t0,majority_class,0.4,forced_majority
dtest_case_0200,endpoint_heuristic_uniform_random_seeded,t1,boundary_case,0.308,random
dtest_case_0200,simple_step_level,t0,dependency_mediated_propagation,0.404,step_FE
dtest_case_0200,descriptive_error_label,t2,local_verification_collapse,0.313,error_label
dtest_case_0200,step_FE_only,none,burst_associated_degradation,0.506,step_FE
dtest_case_0200,lag_only,t2,burst_associated_degradation,0.304,lag
dtest_case_0200,A_only,t1,burst_associated_degradation,0.488,A
dtest_case_0200,I_nec_only,t2,local_verification_collapse,0.388,I_nec
dtest_case_0200,A_plus_I_nec,t0,boundary_case,0.509,A+I_nec
dtest_case_0200,step_FE_plus_lag,t1,local_verification_collapse,0.511,step_FE+lag
dtest_case_0201,endpoint_only,not_identifiable,not_identifiable,0.0,none
dtest_case_0201,endpoint_heuristic_all_t0,t0,uniform_assumption,0.33,forced_t0
dtest_case_0201,endpoint_heuristic_all_final,t2,uniform_assumption,0.33,forced_t2
dtest_case_0201,endpoint_heuristic_majority_onset_train,t0,majority_class,0.4,forced_majority
dtest_case_0201,endpoint_heuristic_uniform_random_seeded,not_identifiable,dependency_mediated_propagation,0.444,random
dtest_case_0201,simple_step_level,t1,local_verification_collapse,0.559,step_FE
dtest_case_0201,descriptive_error_label,t0,unverifiable_or_excluded,0.326,error_label
dtest_case_0201,step_FE_only,t2,dependency_mediated_propagation,0.397,step_FE
dtest_case_0201,lag_only,none,dependency_mediated_propagation,0.473,lag
dtest_case_0201,A_only,t0,dependency_mediated_propagation,0.356,A
dtest_case_0201,I_nec_only,none,local_verification_collapse,0.428,I_nec
dtest_case_0201,A_plus_I_nec,none,dependency_mediated_propagation,0.528,A+I_nec
dtest_case_0201,step_FE_plus_lag,t1,dependency_mediated_propagation,0.452,step_FE+lag
dtest_case_0202,endpoint_only,not_identifiable,not_identifiable,0.0,none
